source_dataset,source_row_id,candidate_dataset,candidate_row_id,source_work,candidate_work,source_mp,candidate_mp,source_constituency,candidate_constituency,source_state,candidate_state,source_amount,candidate_amount,match_score,confidence_level,match_method,decision,review_status
expenditure on completed and on-going works as on date (2),86,works sanctioned (7),98,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,57588.0,283000.0,68.65,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),83,works sanctioned (7),120,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,57588.0,283000.0,68.65,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),87,works sanctioned (7),62,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,14397.0,283000.0,68.01,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),87,works sanctioned (7),92,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,14397.0,283000.0,68.01,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),86,works sanctioned (7),30,Street lights,High Mask Street Lights ( 6 Lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,57588.0,283000.0,70.25,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),81,works sanctioned (7),114,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,14397.0,283000.0,68.01,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),85,works sanctioned (7),116,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,28794.0,283000.0,68.2,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),84,works sanctioned (7),113,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,57588.0,283000.0,68.65,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),518,works sanctioned (7),912,"Construction of roads, link roads, pathways or any other road with or without drainage system",Support to Gram Panchayat Kumhrauli for construction of road in Mukhya Basti of this Gram Panchayat,Sandeep Kumar Pathak (2022-28) (2022-2028),Sandeep Kumar Pathak (2022-28) (2022-2028),,,Punjab,Punjab,335188.0,499523.0,68.41,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),1415,works sanctioned (7),993,Construction of public libraries and reading rooms,"Construction/Renovation of Open Well at Jenasahi, Block Badamba, Village Sankhamery",Sulata Deo (2022-28) (2022-2028),Sulata Deo (2022-28) (2022-2028),,,Odisha,Odisha,349430.0,100000.0,65.81,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),249,works sanctioned (7),1416,Construction of buildings for community cultural activities,"Construction of CC Road at Harijan basti Village Borali , Badnawar Dist Dhar (MP)",Kavita Patidar (2022-28) (2022-2028),Kavita Patidar (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,600000.0,700000.0,70.17,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),80,works sanctioned (7),28,Street lights,High MAsk Street Light ( 6 Lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,30728.0,283000.0,70.36,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),83,works sanctioned (7),35,Street lights,High Mask LED Street Light ( 6 Lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,57588.0,283000.0,68.65,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),83,works sanctioned (7),65,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,57588.0,283000.0,68.65,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),87,works sanctioned (7),37,Street lights,High Mask LED Street Light ( 6 Lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,14397.0,283000.0,68.01,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),685,works sanctioned (7),1404,Construction of common work sheds/ common covered sitting area,Constructions of CC Road at Harijan Basti of Dhrampuri,Kavita Patidar (2022-28) (2022-2028),Kavita Patidar (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,998443.0,989050.0,74.74,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),82,works sanctioned (7),121,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,28794.0,283000.0,68.2,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),81,works sanctioned (7),89,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,14397.0,283000.0,68.01,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),85,works sanctioned (7),31,Street lights,High Mask Street Light ( 6 Lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,28794.0,283000.0,70.39,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),81,works sanctioned (7),119,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,14397.0,283000.0,68.01,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),437,works sanctioned (7),173,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of cremation shed at plot no 70, Mauja – Gobarhappa under Kanke Block",Aditya Prasad (2022-28) (2022-2028),Aditya Prasad (2022-28) (2022-2028),,,Jharkhand,Jharkhand,1248274.0,1000000.0,69.46,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),81,works sanctioned (7),21,Street lights,High Mask Street Light ( 6 lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,14397.0,283000.0,70.19,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),85,works sanctioned (7),91,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,28794.0,283000.0,68.2,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),84,works sanctioned (7),28,Street lights,High MAsk Street Light ( 6 Lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,57588.0,283000.0,70.84,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),83,works sanctioned (7),114,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,57588.0,283000.0,68.65,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),1341,works sanctioned (7),1424,Installation of fixed garden gym equipment,"nstallation of Fixed Garden Open gym equipment in Senior SC Girls Hostel in Mhowgaon, Block Mhow District Indore",Kavita Patidar (2022-28) (2022-2028),Kavita Patidar (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,840353.0,696867.0,75.09,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),79,works sanctioned (7),74,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,15364.0,283000.0,68.96,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),513,works sanctioned (7),873,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction work of class room of Shree Chhatthu prasad uchtar madhyamik school, Jarar Kinnar Patti in Kushinagar, Padrauna district of Uttar Pradesh",Satish Chandra Dubey (2022-28) (2022-2028),Satish Chandra Dubey (2022-28) (2022-2028),,,Bihar,Bihar,993283.0,950000.0,71.54,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),79,works sanctioned (7),104,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,15364.0,283000.0,68.96,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),79,works sanctioned (7),134,Street lights,HIGH MASK LED STREET LIGHT ( 6 LED LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,15364.0,283000.0,67.11,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),1339,works sanctioned (7),1418,Installation of fixed garden gym equipment,Installation of Fixed Garden Open gym equipment in ST Senior Boys Hostel in Choral Block Mhow,Kavita Patidar (2022-28) (2022-2028),Kavita Patidar (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,840353.0,696867.0,78.34,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),87,works sanctioned (7),124,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,14397.0,283000.0,68.01,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),86,works sanctioned (7),62,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,57588.0,283000.0,68.65,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),1214,works sanctioned (7),1178,Construction of additional rooms and halls in the existing public and community building,"Construction of Public Toilets in Saraswati Vidhya Mandir SSS Kumharsain Dev. Block Narkanda Distt. Shimla H.P. (Executiing Agency BDO Narkanda, Distt",Sikander Kumar (2022-28) (2022-2028),Sikander Kumar (2022-28) (2022-2028),,,Himachal Pradesh,Himachal Pradesh,500000.0,200000.0,66.21,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),82,works sanctioned (7),96,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,28794.0,283000.0,68.2,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),87,works sanctioned (7),20,Street lights,High MAsk Street Lights ( 6 lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,14397.0,283000.0,69.61,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),86,works sanctioned (7),92,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,57588.0,283000.0,68.65,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),86,works sanctioned (7),122,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,57588.0,283000.0,68.65,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),82,works sanctioned (7),28,Street lights,High MAsk Street Light ( 6 Lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,28794.0,283000.0,70.39,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),85,works sanctioned (7),14,Street lights,High Mask Street Lights ( 6 Lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,28794.0,283000.0,69.8,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),85,works sanctioned (7),44,Street lights,High Mask LED Street Light ( 6 Lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,28794.0,283000.0,68.2,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),80,works sanctioned (7),52,Street lights,High Mask LED Street Light ( 6 Lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,30728.0,283000.0,68.17,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),79,works sanctioned (7),19,Street lights,High Mask Street Lights,Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,15364.0,283000.0,76.98,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),79,works sanctioned (7),49,Street lights,High Mask LED Street Light ( 6 Lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,15364.0,283000.0,68.96,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),79,works sanctioned (7),79,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,15364.0,283000.0,68.96,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),249,works sanctioned (7),1410,Construction of buildings for community cultural activities,Construction of Samudayik Bhawan at Village Khurdi Teh.Mhow Dist. Indore,Kavita Patidar (2022-28) (2022-2028),Kavita Patidar (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,600000.0,1169664.0,66.5,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),1340,works sanctioned (7),1425,Installation of fixed garden gym equipment,Installation of Fixed Garden Open gym equipment in Senior ST Boys Hostel in Kalakund Block Mhow District Indore U,Kavita Patidar (2022-28) (2022-2028),Kavita Patidar (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,840353.0,696867.0,74.77,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),87,works sanctioned (7),69,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,14397.0,283000.0,68.01,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),83,works sanctioned (7),29,Street lights,High Mask Street Light ( 6 Lights),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,57588.0,283000.0,70.84,MEDIUM,fuzzy_multi_field,pending,requires_human_review
expenditure on completed and on-going works as on date (2),87,works sanctioned (7),99,Street lights,HIGH MASK LED STREET LIGHT ( 6 LIGHTS),Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,14397.0,283000.0,68.01,MEDIUM,fuzzy_multi_field,pending,requires_human_review
