work_id,work_id_raw,category,description,mp_id,constituency_id,ida_id,state,parliament,recommendation_date,recommended_amount,sanction_date,sanction_amount,status,completion_date,disbursed_amount,has_evidence,total_expenditure,expenditure_tx_count,first_payment_date,last_payment_date,unique_vendors,district_category_median,cost_deviation_pct,recommendation_to_sanction_days,sanction_to_first_payment_days,last_payment_to_completion_days,total_execution_days,total_expenditure_vs_sanction_amount,is_overpayment,mp_total_recommended,mp_allocated_limit,mp_recommended_total_vs_allocated_limit,budget_ceiling_breach_flag,evidence_missing_flag,vendor_txn_count_per_district_per_quarter
WS/MP106/2026-2027/1737-Installing hand pumps,WS/MP106/2026-2027/1737-Installing hand pumps,Other Public Infrastructure,"Gram Pachayat Khorba Khas main Ram milan Vishwakarma ke ghar ke pass Handpump Khanan, Vidhan Sabha Sinhawal, District Sidhi (mention in letter no. 3127 at column no. 6)",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_FA229E41,Madhya Pradesh,rajya_sabha,28-Jun-2023,114000.0,19-May-2026,114000.0,SANCTION,,,,0.0,0,,,0,500000.0,-77.2,1056,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
WS/MP106/2026-2027/1738-Installing hand pumps,WS/MP106/2026-2027/1738-Installing hand pumps,Other Public Infrastructure,"Gram Pachayat Balhaya ke gram Godgaon main Shri Ramayan Prasad patel ke ghar ke pass Handpump Khanan, Vidhan Sabha Sinhawal, District Sidhi (mention in letter no. 3127 at column no. 7)",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_FA229E41,Madhya Pradesh,rajya_sabha,28-Jun-2023,130000.0,19-May-2026,130000.0,SANCTION,,,,0.0,0,,,0,500000.0,-74.0,1056,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
WS/MP106/2026-2027/1739-Installing hand pumps,WS/MP106/2026-2027/1739-Installing hand pumps,Other Public Infrastructure,"Gram Pachayat Laua main Arjun nagar naveen basti saket mohalla main Handpump Khanan, Vidhan Sabha Sinhawal, District Sidhi (mention in letter no. 3127 at column no. 8)",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_FA229E41,Madhya Pradesh,rajya_sabha,28-Jun-2023,114000.0,19-May-2026,114000.0,SANCTION,,,,0.0,0,,,0,500000.0,-77.2,1056,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
"WS/MP081/2023-2024/1761-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1761-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of PCC road from Aghnu Bhagat’s house towards Gowardhan Yadav’s house in Banganwa Village under Burmu Block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,500000.0,26-Sep-2023,500000.0,PHYSICAL INSPECTION,05-Apr-25,500000.0,False,0.0,0,,,0,500000.0,0.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1762-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP081/2023-2024/1762-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Other Public Infrastructure,Construction of Cremation shed and guard wall in Sosai village under Burmu Block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,1000000.0,26-Sep-2023,1000000.0,PHYSICAL INSPECTION,05-Apr-25,1000000.0,False,0.0,0,,,0,500000.0,100.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1763-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP081/2023-2024/1763-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Other Public Infrastructure,"Construction of cremation shed at plot no 70, Mauja – Gobarhappa under Kanke Block",MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,1000000.0,26-Sep-2023,1000000.0,PHYSICAL INSPECTION,05-Apr-25,1000000.0,False,0.0,0,,,0,500000.0,100.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1764-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1764-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of PCC road from Sikidiri main road towards Sandi under Ormanjhi Block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,400000.0,26-Sep-2023,400000.0,PHYSICAL INSPECTION,05-Apr-25,400000.0,False,0.0,0,,,0,500000.0,-20.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1770-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1770-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of Paver Block Road from Balku Sahu’s house towards Rajendra Ram’s house in Hochar village under Kanke Block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,400000.0,26-Sep-2023,400000.0,PHYSICAL INSPECTION,05-Apr-25,400000.0,False,0.0,0,,,0,500000.0,-20.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1771-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1771-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of PCC road from Saryu Yadav’s house in towards direction in Patgain village under Kanke Block.,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,400000.0,26-Sep-2023,400000.0,PHYSICAL INSPECTION,05-Apr-25,400000.0,False,0.0,0,,,0,500000.0,-20.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1772-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1772-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of Paver Block Road towards Malang way in Tiko Toli village under Mandar Block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,500000.0,26-Sep-2023,500000.0,PHYSICAL INSPECTION,05-Apr-25,500000.0,False,0.0,0,,,0,500000.0,0.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1773-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1773-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of PCC road from Ramnivas’ house in towards direction at Tilta Chowk Ganpati Nagar Ring Road under Ratu Block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,1000000.0,26-Sep-2023,1000000.0,PHYSICAL INSPECTION,05-Apr-25,1000000.0,False,0.0,0,,,0,500000.0,100.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1774-Construction of community centers and community halls,WS/MP081/2023-2024/1774-Construction of community centers and community halls,Other Public Infrastructure,Construction of Community Hall in Gagari village under Ormanjhi Block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,1450000.0,26-Sep-2023,1450000.0,PHYSICAL INSPECTION,07-Dec-25,1450000.0,False,0.0,0,,,0,500000.0,190.0,89,-1,-1,803,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1775-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1775-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of Paver Block Road from Kishun Mahto’s house in towards direction at Beniyajara in Bongaibeda under Angada Block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,300000.0,26-Sep-2023,300000.0,PHYSICAL INSPECTION,05-Apr-25,300000.0,False,0.0,0,,,0,500000.0,-40.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1776-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1776-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,From Shasanbeda black road towards Bablu Mahto’s house in Rajadera panchayat under Angada Block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,300000.0,26-Sep-2023,300000.0,PHYSICAL INSPECTION,05-Apr-25,300000.0,False,0.0,0,,,0,500000.0,-40.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1777-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1777-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of PCC road from Pramod Kumar’s house towards Shivlal Mahto’s house at Bedwari Jhatni Tungri under Angada Block.,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,300000.0,26-Sep-2023,300000.0,PHYSICAL INSPECTION,05-Apr-25,300000.0,False,0.0,0,,,0,500000.0,-40.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1778-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1778-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,????? ??????? ??????? ????? ?????? ???? ??? ?????? ???? ?? ?? ?? ???? ???? ?? ?? ?? ?? ???? ????? ?? ????????,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,300000.0,26-Sep-2023,300000.0,PHYSICAL INSPECTION,05-Apr-25,300000.0,False,0.0,0,,,0,500000.0,-40.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1779-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP081/2023-2024/1779-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Other Public Infrastructure,Construction of cremation shed near the pond at Lupung village under Angada Block.,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,611000.0,26-Sep-2023,611000.0,PHYSICAL INSPECTION,07-Dec-25,611000.0,False,0.0,0,,,0,500000.0,22.2,89,-1,-1,803,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1780-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1780-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of PCC Road at Shri Ganesh Vihar Madhukam of Ranchi Municipal Corporation ward no 34,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,400000.0,18-Nov-2023,400000.0,PHYSICAL INSPECTION,05-Apr-25,400000.0,False,0.0,0,,,0,500000.0,-20.0,142,-1,-1,504,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1781-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1781-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"Construction of PCC road at Vrindavan colony, Mauja – Ulatu, lying in between Chandwe chowk and Pithoriya under Kanke Block",MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,500000.0,26-Sep-2023,500000.0,PHYSICAL INSPECTION,05-Apr-25,500000.0,False,0.0,0,,,0,500000.0,0.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1783-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1783-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of PCC road from National Highway towards Tilta at Tilta village under Ratu block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,500000.0,26-Sep-2023,500000.0,PHYSICAL INSPECTION,05-Apr-25,500000.0,False,0.0,0,,,0,500000.0,0.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1784-Construction of community centers and community halls,WS/MP081/2023-2024/1784-Construction of community centers and community halls,Other Public Infrastructure,Construction of laboratory room at Premchand High School Mesra,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,1450000.0,26-Sep-2023,1450000.0,PHYSICAL INSPECTION,17-Aug-25,1450000.0,False,0.0,0,,,0,500000.0,190.0,89,-1,-1,691,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1785-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1785-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of PCC road from pithoriya main road towards bageecha at Marwa village under kanke prakhand,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,500000.0,26-Sep-2023,500000.0,PHYSICAL INSPECTION,05-Apr-25,500000.0,False,0.0,0,,,0,500000.0,0.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1787-Renovation of ponds and lakes,WS/MP081/2023-2024/1787-Renovation of ponds and lakes,Other Public Infrastructure,Construction of bathing ghat in bageecha talab at patgain village under kanke prakhand,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,500000.0,26-Sep-2023,500000.0,PHYSICAL INSPECTION,05-Apr-25,500000.0,False,0.0,0,,,0,500000.0,0.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1789-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1789-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of PCC road in babro village from chipra main road towards bandhna oraon house under nagri block.,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,500000.0,26-Sep-2023,500000.0,PHYSICAL INSPECTION,05-Apr-25,500000.0,False,0.0,0,,,0,500000.0,0.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1790-Construction of community centers and community halls,WS/MP081/2023-2024/1790-Construction of community centers and community halls,Other Public Infrastructure,Construction of Community Hall in palu village under Ormanjhi Block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,1450000.0,26-Sep-2023,1450000.0,PHYSICAL INSPECTION,07-Dec-25,1450000.0,False,0.0,0,,,0,500000.0,190.0,89,-1,-1,803,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1791-Renovation of ponds and lakes,WS/MP081/2023-2024/1791-Renovation of ponds and lakes,Other Public Infrastructure,"Construction of bathing ghat in charkapakhan pond in mahuwadhipa, kuchu village under Ormanjhi block",MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,500000.0,26-Sep-2023,500000.0,PHYSICAL INSPECTION,05-Apr-25,500000.0,False,0.0,0,,,0,500000.0,0.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1792-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1792-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of PCC road in new shastri nagar madhukam road number -2 in ward no. 28 under ranchi nagar nigam,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,500000.0,26-Sep-2023,500000.0,PHYSICAL INSPECTION,05-Apr-25,500000.0,False,0.0,0,,,0,500000.0,0.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1793-Construction of community centers and community halls,WS/MP081/2023-2024/1793-Construction of community centers and community halls,Other Public Infrastructure,"Construction of two nos. of room, bathroom along with toilet in 1st floor of seva Bharti building at Jonha under angara block",MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,1450000.0,04-Jan-2024,1450000.0,PHYSICAL INSPECTION,07-Dec-25,1450000.0,False,0.0,0,,,0,500000.0,190.0,189,-1,-1,703,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1794-Construction of community centers and community halls,WS/MP081/2023-2024/1794-Construction of community centers and community halls,Other Public Infrastructure,Construction of community hall in first floor of Sarashwati shishu-mandir under Ormanjhi block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,1450000.0,26-Sep-2023,1450000.0,PHYSICAL INSPECTION,05-Apr-25,1450000.0,False,0.0,0,,,0,500000.0,190.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1795-Construction of buildings for community cultural activities,WS/MP081/2023-2024/1795-Construction of buildings for community cultural activities,Other Public Infrastructure,"Installation of roof tiles and railing in sabhamanch constructed in bazartaand,ormanjhi under Ormanjhi block",MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,400000.0,26-Sep-2023,400000.0,PHYSICAL INSPECTION,05-Apr-25,400000.0,False,0.0,0,,,0,500000.0,-20.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1796-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1796-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of PCC road in simaliya panchayat from sankar chowk towards Simran general store under hatia vidhansabha,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,500000.0,26-Sep-2023,500000.0,PHYSICAL INSPECTION,05-Apr-25,500000.0,False,0.0,0,,,0,500000.0,0.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
"WS/MP081/2023-2024/1797-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP081/2023-2024/1797-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"Construction of PCC road from ajay gupta house towards Mahesh prasad house near ITBP,ringh road under kanke block",MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,500000.0,26-Sep-2023,500000.0,PHYSICAL INSPECTION,05-Apr-25,500000.0,False,0.0,0,,,0,500000.0,0.0,89,-1,-1,557,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1798-Construction of community centers and community halls,WS/MP081/2023-2024/1798-Construction of community centers and community halls,Other Public Infrastructure,"Construction of community hall in sundar vihar, ward no. -10, kokar under ranchi nagar nigam",MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,1450000.0,26-Sep-2023,1450000.0,PHYSICAL INSPECTION,17-Aug-25,1450000.0,False,0.0,0,,,0,500000.0,190.0,89,-1,-1,691,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1799-Construction of buildings for community cultural activities,WS/MP081/2023-2024/1799-Construction of buildings for community cultural activities,Other Public Infrastructure,Construction of platform (chabutra) in pundag village under Ormanjhi block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,400000.0,26-Sep-2023,400000.0,PHYSICAL INSPECTION,17-Aug-25,400000.0,False,0.0,0,,,0,500000.0,-20.0,89,-1,-1,691,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1800-Construction of community centers and community halls,WS/MP081/2023-2024/1800-Construction of community centers and community halls,Other Public Infrastructure,Construction of community hall in baridih village under Ormanjhi block,MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,1450000.0,26-Sep-2023,1450000.0,PHYSICAL INSPECTION,17-Aug-25,1450000.0,False,0.0,0,,,0,500000.0,190.0,89,-1,-1,691,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1801-Construction of community centers and community halls,WS/MP081/2023-2024/1801-Construction of community centers and community halls,Other Public Infrastructure,"Construction of community hall near Saraswati shishu mandir, sukurhuttu under kanke block",MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,1450000.0,26-Sep-2023,1450000.0,PHYSICAL INSPECTION,17-Aug-25,1450000.0,False,0.0,0,,,0,500000.0,190.0,89,-1,-1,691,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
WS/MP081/2023-2024/1802-Construction of community centers and community halls,WS/MP081/2023-2024/1802-Construction of community centers and community halls,Other Public Infrastructure,"Construction of community hall near Saraswati shishu mandir, purni rai under khelari block",MP_D569FEDB,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,29-Jun-2023,1450000.0,26-Sep-2023,1450000.0,PHYSICAL INSPECTION,07-Dec-25,1450000.0,False,0.0,0,,,0,500000.0,190.0,89,-1,-1,803,0.0,False,176674092.0,227628508.2,0.7762,False,True,0
