alert_id,canonical_work_id,source_house,canonical_state,canonical_mp_name,priority,project_risk_score,delay_probability,expected_delay_days,status,evidence_json,auditor_notes,created_at,updated_at
ALT_10368622344632820678,WORK_HASH_10368622344632820678,RAJYA_SABHA,GUJARAT,PARMAR JASHVANTSINH SALAMSINH (2024-30) (2024-2030),CRITICAL,79.6,0.9977,54,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.6 >= 75.0"", ""delay_probability_pct"": 99.8, ""expected_delay_days"": 54, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 14.3, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481568,2026-09-02T22:35:23.481569
ALT_10369417247894318587,WORK_HASH_10369417247894318587,LOK_SABHA,GUJARAT,MITESH RAMESHBHAI BAKABHAI PATEL,MEDIUM,45.6,0.9835,105,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 45.6 >= 25.0"", ""delay_probability_pct"": 98.4, ""expected_delay_days"": 105, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 2.5, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.481584,2026-09-02T22:35:23.481585
ALT_10369467464757902339,WORK_HASH_10369467464757902339,LOK_SABHA,MAHARASHTRA,PIYUSH VEDPRAKASH GOYAL,CRITICAL,79.8,0.9981,495,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.8 >= 75.0"", ""delay_probability_pct"": 99.8, ""expected_delay_days"": 495, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 53.6, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481598,2026-09-02T22:35:23.481600
ALT_10369655211374668269,WORK_HASH_10369655211374668269,LOK_SABHA,MAHARASHTRA,ANUP SANJAY DHOTRE,CRITICAL,79.6,0.9971,78,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.6 >= 75.0"", ""delay_probability_pct"": 99.7, ""expected_delay_days"": 78, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 21.6, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481613,2026-09-02T22:35:23.481614
ALT_10369751719639604063,WORK_HASH_10369751719639604063,LOK_SABHA,JHARKHAND,NALIN SOREN,MEDIUM,46.1,0.9944,47,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration""], ""threshold_breached"": ""Project Risk Score 46.1 >= 25.0"", ""delay_probability_pct"": 99.4, ""expected_delay_days"": 47, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 10.9, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.481638,2026-09-02T22:35:23.481640
ALT_10369828272205530117,WORK_HASH_10369828272205530117,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 1, ""compliance_rules_triggered"": [""R008""], ""compliance_actions"": [""Request site photo / completion certificate evidence""], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.481658,2026-09-02T22:35:23.481659
ALT_10369852560352725990,WORK_HASH_10369852560352725990,LOK_SABHA,UTTAR PRADESH,JITENDRA KUMAR DOHARE,CRITICAL,79.5,0.9982,50,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.5 >= 75.0"", ""delay_probability_pct"": 99.8, ""expected_delay_days"": 50, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 14.0, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481676,2026-09-02T22:35:23.481677
ALT_10369883563193040967,WORK_HASH_10369883563193040967,LOK_SABHA,GUJARAT,RAJESHBHAI NARANBHAI CHUDASAMA,CRITICAL,79.4,0.9962,48,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.4 >= 75.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 48, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 16.2, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481692,2026-09-02T22:35:23.481694
ALT_10369916780619033889,WORK_HASH_10369916780619033889,LOK_SABHA,UTTAR PRADESH,PANKAJ CHOWDHARY,MEDIUM,34.6,0.0,15,NEW,"{""risk_drivers"": [""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 34.6 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 15, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 25.6, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.481708,2026-09-02T22:35:23.481709
ALT_10370075242136358201,WORK_HASH_10370075242136358201,LOK_SABHA,TELANGANA,EATALA RAJENDER,CRITICAL,79.0,0.9958,293,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.0 >= 75.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 293, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 34.6, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481723,2026-09-02T22:35:23.481724
ALT_103701406667677539,WORK_HASH_103701406667677539,LOK_SABHA,MADHYA PRADESH,JANARDAN MISHRA,CRITICAL,79.4,0.9955,89,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.4 >= 75.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 89, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 3.5, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481739,2026-09-02T22:35:23.481740
ALT_10370189193097878252,WORK_HASH_10370189193097878252,LOK_SABHA,MAHARASHTRA,BHASKAR MURLIDHAR BHAGARE,CRITICAL,79.4,0.9938,66,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.4 >= 75.0"", ""delay_probability_pct"": 99.4, ""expected_delay_days"": 66, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 23.8, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481754,2026-09-02T22:35:23.481755
ALT_1037020826449571620,WORK_HASH_1037020826449571620,LOK_SABHA,UTTAR PRADESH,SANATAN PANDEY,MEDIUM,45.6,0.9976,378,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration""], ""threshold_breached"": ""Project Risk Score 45.6 >= 25.0"", ""delay_probability_pct"": 99.8, ""expected_delay_days"": 378, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 95.2, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.481769,2026-09-02T22:35:23.481770
ALT_10370365081532169835,WORK_HASH_10370365081532169835,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.481783,2026-09-02T22:35:23.481785
ALT_10370424158040484874,WORK_HASH_10370424158040484874,LOK_SABHA,CHHATTISGARH,MAHESH KASHYAP,CRITICAL,79.5,0.9962,105,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.5 >= 75.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 105, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 10.2, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481798,2026-09-02T22:35:23.481799
ALT_10370445213345652827,WORK_HASH_10370445213345652827,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 1, ""compliance_rules_triggered"": [""R008""], ""compliance_actions"": [""Request site photo / completion certificate evidence""], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.481816,2026-09-02T22:35:23.481817
ALT_10370455278769410688,WORK_HASH_10370455278769410688,LOK_SABHA,GUJARAT,POONAMBEN HEMATBHAI MAADAM,MEDIUM,46.5,0.9937,268,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 46.5 >= 25.0"", ""delay_probability_pct"": 99.4, ""expected_delay_days"": 268, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 56.0, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.481843,2026-09-02T22:35:23.481845
ALT_10370462791565249780,WORK_HASH_10370462791565249780,LOK_SABHA,UTTAR PRADESH,RAM PRASAD CHAUDHARY,CRITICAL,79.5,0.9977,41,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.5 >= 75.0"", ""delay_probability_pct"": 99.8, ""expected_delay_days"": 41, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 17.0, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481859,2026-09-02T22:35:23.481861
ALT_10370598827394230029,WORK_HASH_10370598827394230029,LOK_SABHA,KARNATAKA,GOVIND MAKTHAPPA KARJOL,CRITICAL,79.2,0.9962,151,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.2 >= 75.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 151, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 10.5, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481876,2026-09-02T22:35:23.481877
ALT_10370604827522661235,WORK_HASH_10370604827522661235,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.481891,2026-09-02T22:35:23.481893
ALT_10370672628515870308,WORK_HASH_10370672628515870308,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.481906,2026-09-02T22:35:23.481908
ALT_10370737583999455759,WORK_HASH_10370737583999455759,LOK_SABHA,HARYANA,NAVEEN JINDAL,CRITICAL,79.5,0.9951,38,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.5 >= 75.0"", ""delay_probability_pct"": 99.5, ""expected_delay_days"": 38, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 15.0, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481922,2026-09-02T22:35:23.481923
ALT_10370992194986498268,WORK_HASH_10370992194986498268,LOK_SABHA,UTTAR PRADESH,NARAYAN DAS AHIRWAR,CRITICAL,79.1,0.992,263,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.1 >= 75.0"", ""delay_probability_pct"": 99.2, ""expected_delay_days"": 263, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 56.9, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481937,2026-09-02T22:35:23.481939
ALT_1037099859604340865,WORK_HASH_1037099859604340865,LOK_SABHA,RAJASTHAN,HANUMAN BENIWAL,MEDIUM,2.7,0.0095,29,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 2.7 >= 25.0"", ""delay_probability_pct"": 0.9, ""expected_delay_days"": 29, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 22.7, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.481954,2026-09-02T22:35:23.481955
ALT_10371073330828401333,WORK_HASH_10371073330828401333,LOK_SABHA,ANDHRA PRADESH,Y S AVINASH REDDY,MEDIUM,46.3,0.9954,167,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration""], ""threshold_breached"": ""Project Risk Score 46.3 >= 25.0"", ""delay_probability_pct"": 99.5, ""expected_delay_days"": 167, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 45.8, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.481970,2026-09-02T22:35:23.481972
ALT_10371094489951953654,WORK_HASH_10371094489951953654,LOK_SABHA,RAJASTHAN,MANNA LAL RAWAT,CRITICAL,79.5,0.9961,71,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.5 >= 75.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 71, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 6.0, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.481990,2026-09-02T22:35:23.481991
ALT_10371313992145820625,WORK_HASH_10371313992145820625,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.482008,2026-09-02T22:35:23.482010
